Starting run from scratch
Starting run from scratch
Starting run from scratch
20,val,0.03579363147180968,0.923538685704886,0.9087749667826363,0.9328719643578872,63.04204607009888,1288,618675712,2868903936,20
21,train,0.030075840836001243,0.9316821294662747,0.9180887129760007,0.9400720214727324,366.93154311180115,7460,2717357056,2868903936,20
21,val,0.03769310781870796,0.9200045098353042,0.9018877129760394,0.931577187434266,62.26586365699768,1288,618675712,2868903936,20
22,train,0.029735333297160948,0.9323284395144305,0.9189014333602804,0.9406113660636769,365.9391396045685,7460,2717357056,2868903936,20
22,val,0.037053714008261185,0.9194233675491483,0.9079297180302911,0.926629295992373,62.25910258293152,1288,618675712,2868903936,20
23,train,0.029429003865842632,0.9329651677639657,0.9195555079165048,0.9412279917132287,366.2141740322113,7460,2717357056,2868903936,20
23,val,0.03632711944115873,0.9225109675063516,0.907894616066936,0.9316692538830467,62.5015070438385,1288,618675712,2868903936,20
24,train,0.028994758292048586,0.9339175861491209,0.9208500078381264,0.9419787079660364,365.1445560455322,7460,2717357056,2868903936,20
24,val,0.03973202600211966,0.9141016778267248,0.9054911706404205,0.9195378477227925,62.677945375442505,1288,618675712,2868903936,20
25,train,0.028754762458665605,0.934411607429647,0.9212590246098402,0.9425291384305595,365.5913784503937,7460,2717357056,2868903936,20
25,val,0.038586958851828175,0.9182872521064941,0.9076908953697402,0.9249816005243068,62.25834941864014,1288,618675712,2868903936,20
26,train,0.02788183788648742,0.9364324583124389,0.9238324457341227,0.9442001280046239,365.6719391345978,7460,2717357056,2868903936,20
26,val,0.036592660966912584,0.9215735328528313,0.9090799673750626,0.9294577936174637,62.333325147628784,1288,618675712,2868903936,20
27,train,0.02718067481741248,0.9379970116947911,0.9253978447084585,0.9457676336188591,364.23077869415283,7460,2717357056,2868903936,20
27,val,0.03686113015434893,0.9218787565153489,0.9073473937471258,0.9311478737656107,62.28883934020996,1288,618675712,2868903936,20
28,train,0.027260470094204393,0.9378884619412241,0.9254633296120658,0.9455491430757554,364.5090329647064,7460,2717357056,2868903936,20
28,val,0.036614341856122,0.9229390587938987,0.9088931765182413,0.9318373465630522,62.075058460235596,1288,618675712,2868903936,20
29,train,0.027030367187802218,0.938337493493036,0.9258645478197793,0.9460390587459934,364.2252700328827,7460,2717357056,2868903936,20
29,val,0.041202980841289594,0.9135669084994559,0.9017538110792335,0.9209771815485408,62.608562707901,1288,618675712,2868903936,20
30,train,0.026743800380385575,0.9389735558120998,0.9263915876353667,0.9467338585549944,365.51080656051636,7460,2717357056,2868903936,20
30,val,0.03856156024662076,0.9214523405581162,0.9073877826400589,0.9304682864722732,62.200441122055054,1288,618675712,2868903936,20
31,train,0.02574451828169902,0.9412485885329743,0.9289239186034502,0.9488515041314475,365.67587661743164,7460,2717357056,2868903936,20
31,val,0.03784616308711542,0.921369754769585,0.9055394455305005,0.9313235475853735,62.43100571632385,1288,618675712,2868903936,20
32,train,0.024932535251551265,0.9430743006605201,0.9310617908991591,0.9504848587497347,366.5049605369568,7460,2717357056,2868903936,20
32,val,0.03870301803325817,0.9215320572120973,0.9052792059054416,0.9318263104453883,62.43434000015259,1288,618675712,2868903936,20
33,train,0.02439335543745266,0.9442810843489657,0.9325299560091311,0.9515277560843804,366.5389094352722,7460,2717357056,2868903936,20
33,val,0.038480925853147545,0.9221602754501784,0.9061608171082987,0.9322950280298141,62.10928225517273,1288,618675712,2868903936,20
34,train,0.023739129273252387,0.945726209878753,0.9340636102151089,0.9529149436726334,365.5726628303528,7460,2717357056,2868903936,20
34,val,0.03993064629773191,0.9184993493036578,0.9055469315280846,0.9266630615825237,62.05835032463074,1288,618675712,2868903936,20
35,train,0.0235346541843288,0.9462450695021695,0.9347799113612487,0.9533104020533558,365.80224084854126,7460,2717357056,2868903936,20
35,val,0.03927285941113445,0.9211694154131175,0.9055345408205151,0.9310225288728,61.937538862228394,1288,618675712,2868903936,20
36,train,0.023779302870359138,0.9457778392491941,0.9343407398301828,0.9528408945492174,365.0777699947357,7460,2717357056,2868903936,20
36,val,0.04009281130764236,0.9197245759473271,0.9045253761213125,0.9293377698985739,62.96287131309509,1288,618675712,2868903936,20
37,train,0.02254583293332269,0.9484073009117677,0.93737709858455,0.95520670794732,363.7093975543976,7460,2717357056,2868903936,20
37,val,0.03981585092516752,0.9208459981772269,0.9056536614324634,0.9304557915544746,62.69446802139282,1288,618675712,2868903936,20
38,train,0.02250979678103952,0.9485568529758353,0.937679580683124,0.9552685771234912,363.6786015033722,7460,2717357056,2868903936,20
38,val,0.04102345984129265,0.9205329244281621,0.9062896627467631,0.9295951938358402,62.013192892074585,1288,618675712,2868903936,20
39,train,0.022223938526976527,0.9492874961391697,0.9381823650730825,0.9561357671396028,366.83753752708435,7460,2717357056,2868903936,20
39,val,0.0413234296415012,0.9198701975091704,0.9050004479958296,0.9291765594140363,61.69503998756409,1288,618675712,2868903936,20
40,train,0.02135821333232591,0.9511980739594669,0.9404698436097605,0.9578131362522685,366.07008934020996,7460,2717357056,2868903936,20
40,val,0.04203503792813891,0.9199196121697332,0.9058239949321492,0.9287957283693353,62.08658027648926,1288,618675712,2868903936,20
41,train,0.021019608117287404,0.9520024843697986,0.941566171660974,0.9584404934244434,363.9429430961609,7460,2717357056,2868903936,20
41,val,0.042582621666880094,0.9201512034902705,0.902024438267268,0.9317205077148921,61.85079336166382,1288,618675712,2868903936,20
42,train,0.020526859740325983,0.9530746669374034,0.9429271167003042,0.9593301409232485,364.3581066131592,7460,2717357056,2868903936,20
42,val,0.04287368868342944,0.9196870177643747,0.9051004091953283,0.928883761173728,61.63421940803528,1288,618675712,2868903936,20
43,train,0.019962006420877063,0.9542975697723144,0.9444982745841985,0.9603389213068915,367.0508601665497,7460,2717357056,2868903936,20
43,val,0.04385599062188616,0.9193543129210724,0.9015561094684306,0.9306597908227662,62.30516839027405,1288,618675712,2868903936,20
44,train,0.019407963714916855,0.9556198595981709,0.9456611912873902,0.961762176409162,365.5817940235138,7460,2717357056,2868903936,20
44,val,0.044219457720876085,0.9195611830067361,0.9060874015524153,0.9281564678543764,62.52727031707764,1288,618675712,2868903936,20
45,train,0.019362128116816174,0.9556289246832792,0.9456175946681425,0.9618026809695479,366.05035376548767,7460,2717357056,2868903936,20
45,val,0.0446151054197126,0.9203552267309547,0.9066812541112395,0.9289695922144044,62.2534818649292,1288,618675712,2868903936,20
46,train,0.018909567498323294,0.9566935093358184,0.9472595095259826,0.9625083534784046,365.0296514034271,7460,2717357056,2868903936,20
46,val,0.04627304818183241,0.9177503592284809,0.9039164210630255,0.9264146763020141,62.87148141860962,1288,618675712,2868903936,20
47,train,0.018746981487993197,0.9570318893319111,0.9475018053311546,0.962911335440012,364.73945808410645,7460,2717357056,2868903936,20
47,val,0.04580962955611697,0.9197493083387116,0.9055891625461482,0.928660790696324,62.042412996292114,1288,618675712,2868903936,20
48,train,0.018821266434897985,0.9568725387260364,0.9473929430560027,0.9627205362912981,365.8209536075592,7460,2717357056,2868903936,20
48,val,0.04660925579276552,0.9193868617677302,0.9063908882046606,0.9275552084455456,62.423338174819946,1288,618675712,2868903936,20
49,train,0.018167077195118026,0.9584453666605119,0.9492087291709134,0.9641379751094368,364.713237285614,7460,2717357056,2868903936,20
49,val,0.04860670830393823,0.9179554928088904,0.8991697827248722,0.9299918629497118,62.557509422302246,1288,618675712,2868903936,20
Best validation loss 0.03508380716903866 from epoch 17
